eunr;luea;reisenr;area;zone;statistical_rectangle;year;quarter;month;geraet;masche;species;harbour;vessel_length_class;sum_fangkg_fangnr_ort_monat;avg_trip_price;official_landings_value;target_species;metier
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;PLN;DEUSD;<8;2;3.5;7;FRO;GNS_FWS_>0_0_0
DEU000020633;7.8;19017867;27.3.d.24;DEU;37G3;2019;2;5;GNS;;FBR;DEUSD;<8;4;1;4;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19017867;27.3.d.24;DEU;37G3;2019;2;5;GNS;;FPE;DEUSD;<8;3;2;6;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19017867;27.3.d.24;DEU;37G3;2019;2;5;GNS;;FPI;DEUSD;<8;1;3;3;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19017867;27.3.d.24;DEU;37G3;2019;2;5;GNS;;FPP;DEUSD;<8;7;5;35;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19020817;27.3.d.24;DEU;37G3;2019;2;6;GNS;;FBR;DEUSD;<8;3;1;3;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19020817;27.3.d.24;DEU;37G3;2019;2;6;GNS;;FPE;DEUSD;<8;4;2.5;10;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19020817;27.3.d.24;DEU;37G3;2019;2;6;GNS;;FPI;DEUSD;<8;2;3;6;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19020817;27.3.d.24;DEU;37G3;2019;2;6;GNS;;FPP;DEUSD;<8;17;5.12;87;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;COD;DEBBH;<8;80;2;160;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;ELE;DEBBH;<8;80;15;1200;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;FBR;DEBBH;<8;20;0.3;6;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;FPE;DEBBH;<8;80;2;160;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;FPP;DEBBH;<8;250;5;1250;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19012585;27.3.d.24;DEU;37G2;2019;2;4;GNS;;TRS;DEBBH;<8;11;5;55;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;COD;DEBBH;<8;40;2;80;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;ELE;DEBBH;<8;120;15;1800;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;FBR;DEBBH;<8;10;0.4;4;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;FLE;DEBBH;<8;40;1;40;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;FPE;DEBBH;<8;5;2;10;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;FPI;DEBBH;<8;80;1.4;112;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19017782;27.3.d.24;DEU;37G2;2019;2;5;GNS;;FPP;DEBBH;<8;60;5;300;ELE;GNS_CAT_>0_0_0
DEU000020665;5.75;19021281;27.3.d.24;DEU;37G2;2019;2;6;GNS;;ELE;DEBBH;<8;50;15;750;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19021281;27.3.d.24;DEU;37G2;2019;2;6;GNS;;FBR;DEBBH;<8;20;0.4;8;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19021281;27.3.d.24;DEU;37G2;2019;2;6;GNS;;FPE;DEBBH;<8;5;2;10;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19021281;27.3.d.24;DEU;37G2;2019;2;6;GNS;;FPI;DEBBH;<8;10;1.4;14;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19021281;27.3.d.24;DEU;37G2;2019;2;6;GNS;;FPP;DEBBH;<8;100;5;500;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19027828;27.3.d.24;DEU;37G2;2019;3;7;GNS;;FPE;DEORD;<8;5;2;10;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19027828;27.3.d.24;DEU;37G2;2019;3;7;GNS;;FPI;DEORD;<8;5;2;10;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19027828;27.3.d.24;DEU;37G2;2019;3;7;GNS;;FPP;DEORD;<8;80;5;400;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19029605;27.3.d.24;DEU;37G2;2019;3;8;GNS;;FPE;DEBBH;<8;20;2;40;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19029605;27.3.d.24;DEU;37G2;2019;3;8;GNS;;FPI;DEBBH;<8;30;2;60;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19029605;27.3.d.24;DEU;37G2;2019;3;8;GNS;;FPP;DEBBH;<8;200;5;1000;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19036240;27.3.d.24;DEU;37G2;2019;3;9;GNS;;FPP;DE5B6;<8;100;5;500;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19039129;27.3.d.24;DEU;37G2;2019;4;10;GNS;;FBR;DE5B6;<8;20;0.4;8;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19039129;27.3.d.24;DEU;37G2;2019;4;10;GNS;;FPE;DE5B6;<8;10;2;20;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19039129;27.3.d.24;DEU;37G2;2019;4;10;GNS;;FPI;DE5B6;<8;10;1.5;15;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19039129;27.3.d.24;DEU;37G2;2019;4;10;GNS;;FPP;DE5B6;<8;120;5;600;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19042443;27.3.d.24;DEU;37G2;2019;4;11;GNS;;FBR;DE5B6;<8;10;0.4;4;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19042443;27.3.d.24;DEU;37G2;2019;4;11;GNS;;FPE;DE5B6;<8;40;1;40;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19042443;27.3.d.24;DEU;37G2;2019;4;11;GNS;;FPI;DE5B6;<8;60;1.4;84;FPP;GNS_FWS_>0_0_0
DEU000020665;5.75;19042443;27.3.d.24;DEU;37G2;2019;4;11;GNS;;FPP;DE5B6;<8;200;5;1000;FPP;GNS_FWS_>0_0_0
DEU000250606;10.1;18029713;27.3.d.24;DEU;37G3;2018;3;8;GNS;110;FLE;DEBH7;10-<12;40;0.94;37.6;PLE;GNS_DEF_110-156_0_0
DEU000250606;10.1;18029713;27.3.d.24;DEU;37G3;2018;3;8;GNS;110;PLE;DEBH7;10-<12;40;1.89;75.6;PLE;GNS_DEF_110-156_0_0
DEU000560616;8.4;18026543;27.3.d.24;DEU;37G3;2018;3;7;FPN;28;SAL;DEWRJ;<10;1;24;24;SAL;FPN_ANA_>0_0_0
DEU000970614;8.45;18021811;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;FPI;DEFRJ;<10;11;2.2;24.2;TRS;FPN_ANA_>0_0_0
DEU000970614;8.45;18021811;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;TRS;DEFRJ;<10;22;4.75;104.5;TRS;FPN_ANA_>0_0_0
DEU300930206;8.38;18037336;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;TRS;DEBSK;<10;2;2.33;4.66;TRS;FPN_ANA_>0_0_0
DEU300930206;8.38;18038876;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;COD;DEBSK;<10;2;1.83;3.66;TRS;FPN_ANA_>0_0_0
DEU300930206;8.38;18038876;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;ELE;DEBSK;<10;3;14.74;44.22;TRS;FPN_ANA_>0_0_0
DEU300930206;8.38;18038876;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;TRS;DEBSK;<10;5;2.33;11.65;TRS;FPN_ANA_>0_0_0
DEU000010633;8.4;18020926;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;ELE;DEUSD;<10;2;14.33;28.66;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18020938;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;ELE;DEUSD;<10;2;14.33;28.66;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18023455;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;ELE;DEUSD;<10;2;14.33;28.66;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18025315;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;ELE;DEUSD;<10;2;14.33;28.66;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18025331;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;ELE;DEUSD;<10;4;13.25;53;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18028652;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;ELE;DEUSD;<10;2;13.25;26.5;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18029433;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;4;13.96;55.84;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18029434;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;2;13.96;27.92;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18029436;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;2;13.96;27.92;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18031534;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;5;13.96;69.8;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18031536;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;6;13.96;83.76;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18031536;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPI;DEUSD;<10;4;1.97;7.88;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18031540;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;3;13.96;41.88;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18031544;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;3;13.96;41.88;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18032449;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;6;13.96;83.76;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18032453;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;4;13.96;55.84;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18032458;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;ELE;DEUSD;<10;4;13.96;55.84;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18032458;27.3.d.24;DEU;36G4;2018;3;8;FPN;28;FPE;DEUSD;<10;3;6.67;20.01;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18033857;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;3;14.5;43.5;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035849;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035854;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;4;14.5;58;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035854;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;FPE;DEUSD;<10;3;3.88;11.64;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035856;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035858;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18035860;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;3;14.5;43.5;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18037464;27.3.d.24;DEU;36G4;2018;3;9;FPN;28;ELE;DEUSD;<10;2;14.5;29;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18038991;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;ELE;DEUSD;<10;4;14.27;57.08;ELE;FPN_CAT_>0_0_0
DEU000010633;8.4;18038991;27.3.d.24;DEU;36G4;2018;4;10;FPN;28;FPE;DEUSD;<10;3;3.18;9.54;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18021782;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;ELE;DEWRJ;<10;1;14.33;14.33;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18021790;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;ELE;DEWRJ;<10;1;14.33;14.33;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18021803;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;ELE;DEWRJ;<10;2;14.33;28.66;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18021803;27.3.d.24;DEU;37G3;2018;2;6;FPN;28;SAL;DEWRJ;<10;1;37.7;37.7;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18026547;27.3.d.24;DEU;37G3;2018;3;7;FPN;28;ELE;DEWRJ;<10;3;13.25;39.75;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18029452;27.3.d.24;DEU;37G3;2018;3;8;FPN;28;ELE;DEWRJ;<10;4;13.96;55.84;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18029452;27.3.d.24;DEU;37G3;2018;3;8;FPN;28;FPP;DEWRJ;<10;2;4.5;9;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18032438;27.3.d.24;DEU;37G3;2018;3;8;FPN;28;ELE;DEWRJ;<10;2;13.96;27.92;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18037911;27.3.d.24;DEU;37G3;2018;3;9;FPN;28;ELE;DEWRJ;<10;4;14.5;58;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18037331;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;ELE;DEBSK;<10;9;14.74;132.66;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18038886;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;11;14.74;162.14;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18039181;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;4;14.74;58.96;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18039191;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;COD;DEBSK;<10;6;1.83;10.98;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18039191;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;17;14.74;250.58;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18039193;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;11;14.74;162.14;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18041094;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;17;14.74;250.58;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18041109;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;11;14.74;162.14;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18041113;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;9;14.74;132.66;ELE;FPN_CAT_>0_0_0
DEU300930206;8.38;18043174;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;ELE;DEBSK;<10;50;14.74;737;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18038806;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;ELE;DEBSK;<10;5;14.74;73.7;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18038808;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;ELE;DEBSK;<10;2;14.74;29.48;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18039055;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;23;1.83;42.09;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18039055;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;ELE;DEBSK;<10;42;14.74;619.08;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18039153;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;5;1.83;9.15;ELE;FPN_CAT_>0_0_0
DEU304790206;9.12;18039153;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;ELE;DEBSK;<10;6;14.74;88.44;ELE;FPN_CAT_>0_0_0
DEU000560616;8.4;18029454;27.3.d.24;DEU;37G3;2018;3;8;FPN;28;ELE;DEWRJ;<10;1;13.96;13.96;FLE;FPN_DEF_>0_0_0
DEU000560616;8.4;18029454;27.3.d.24;DEU;37G3;2018;3;8;FPN;28;FLE;DEWRJ;<10;4;1.8;7.2;FLE;FPN_DEF_>0_0_0
DEU000560616;8.4;18034075;27.3.d.24;DEU;37G3;2018;3;9;FPN;28;ELE;DEWRJ;<10;5;14.5;72.5;FLE;FPN_DEF_>0_0_0
DEU000560616;8.4;18034075;27.3.d.24;DEU;37G3;2018;3;9;FPN;28;FLE;DEWRJ;<10;5;1.8;9;FLE;FPN_DEF_>0_0_0
DEU000950612;11.95;18033343;27.3.d.24;DEU;37G3;2018;3;9;FPN;48;COD;DETS2;10-<12;10;1.52;15.2;COD;FPN_DEF_>0_0_0
DEU000950612;11.95;18047072;27.3.d.24;DEU;37G3;2018;4;11;FPN;48;COD;DETS2;10-<12;15;1.52;22.8;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18037304;27.3.c.22;DEU;37G1;2018;3;9;FPN;40;COD;DEBSK;<10;5;1.83;9.15;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18038856;27.3.c.22;DEU;37G1;2018;3;9;FPN;40;COD;DEBSK;<10;4;1.83;7.32;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18038861;27.3.c.22;DEU;37G1;2018;3;9;FPN;40;COD;DEBSK;<10;2;1.83;3.66;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18040948;27.3.c.22;DEU;37G1;2018;4;10;FPN;40;COD;DEBSK;<10;4;1.83;7.32;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18043170;27.3.c.22;DEU;37G1;2018;4;11;FPN;40;COD;DEBSK;<10;5;1.83;9.15;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18047438;27.3.c.22;DEU;37G1;2018;4;12;FPN;40;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18048349;27.3.c.22;DEU;37G1;2018;4;12;FPN;40;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18048352;27.3.c.22;DEU;37G1;2018;4;12;FPN;40;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU300900206;9.24;18048905;27.3.c.22;DEU;37G1;2018;4;12;FPN;40;COD;DEBSK;<10;4;1.83;7.32;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18038878;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;COD;DEBSK;<10;7;1.83;12.81;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18038878;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;ELE;DEBSK;<10;4;14.74;58.96;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18038878;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;TRS;DEBSK;<10;2;2.33;4.66;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18038881;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;COD;DEBSK;<10;9;1.83;16.47;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18038881;27.3.c.22;DEU;37G1;2018;3;9;FPN;28;ELE;DEBSK;<10;3;14.74;44.22;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18039186;27.3.c.22;DEU;37G1;2018;4;10;FPN;28;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18044076;27.3.c.22;DEU;37G1;2018;4;11;FPN;28;COD;DEBSK;<10;5;1.83;9.15;COD;FPN_DEF_>0_0_0
DEU300930206;8.38;18048916;27.3.c.22;DEU;37G1;2018;4;12;FPN;28;FLE;DEBSK;<10;11;0.72;7.92;FLE;FPN_DEF_>0_0_0
DEU304790206;9.12;18037054;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037054;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;MAC;DEBSK;<10;2;0.01;0.02;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037058;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;64;1.83;117.12;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037058;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;ELE;DEBSK;<10;3;14.74;44.22;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037058;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;FLE;DEBSK;<10;1;0.72;0.72;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037058;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;MAC;DEBSK;<10;1;0.01;0.01;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037061;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;59;1.83;107.97;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037061;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;TUR;DEBSK;<10;1;4.85;4.85;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037076;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;15;1.83;27.45;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037076;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;MAC;DEBSK;<10;1;0.01;0.01;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037078;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;12;1.83;21.96;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037078;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;TUR;DEBSK;<10;1;4.85;4.85;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037083;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;4;1.83;7.32;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037088;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;12;1.83;21.96;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037088;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;ELE;DEBSK;<10;1;14.74;14.74;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037102;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;14;1.83;25.62;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037102;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;ELE;DEBSK;<10;1;14.74;14.74;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18037110;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;9;1.83;16.47;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038803;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;BLL;DEBSK;<10;1;4.89;4.89;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038803;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;COD;DEBSK;<10;23;1.83;42.09;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038803;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;ELE;DEBSK;<10;2;14.74;29.48;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038803;27.3.c.22;DEU;37G1;2018;3;9;FPN;32;PLE;DEBSK;<10;8;1.8;14.4;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038812;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;43;1.83;78.69;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038812;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;ELE;DEBSK;<10;1;14.74;14.74;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038816;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;4;1.83;7.32;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18038986;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;6;1.83;10.98;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039051;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;12;1.83;21.96;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039155;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;COD;DEBSK;<10;91;1.83;166.53;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039155;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;ELE;DEBSK;<10;17;14.74;250.58;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039155;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;HER;DEBSK;<10;6;0.92;5.52;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039155;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;MAC;DEBSK;<10;2;0.01;0.02;COD;FPN_DEF_>0_0_0
DEU304790206;9.12;18039155;27.3.c.22;DEU;37G1;2018;4;10;FPN;32;TUR;DEBSK;<10;1;4.85;4.85;COD;FPN_DEF_>0_0_0
DEU000010633;8.4;18020942;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;FPI;DEUSD;<10;5;2.27;11.35;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18023459;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;FPE;DEUSD;<10;3;5.15;15.45;FPE;FPN_FWS_>0_0_0
DEU000010633;8.4;18025311;27.3.d.24;DEU;36G4;2018;2;6;FPN;28;FPI;DEUSD;<10;3;2.27;6.81;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18025327;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPI;DEUSD;<10;6;2.17;13.02;FPI;FPN_FWS_>0_0_0
DEU000010633;8.4;18026032;27.3.d.24;DEU;36G4;2018;3;7;FPN;28;FPE;DEUSD;<10;3;5.63;16.89;FPE;FPN_FWS_>0_0_0
